index,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,vehicle_registration_state,notes
1342425,2010-02-13,31200.0,"45TH AVE & ALABAMA AVE, , , 37209",36.1533186,-86.8409579,1.0,5201.0,111.0,30.0,white,female,b96df3310a,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
52808,2015-10-16,83760.0,"33RD AVE N & JOHN A MERRITT BLVD, NASHVILLE, TN, 37209",36.1671271,-86.8269439,6.0,4519.0,613.0,26.0,black,male,b3a6b271c1,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,KY,
2238872,2016-06-10,29640.0,"904 MURFREESBORO PIKE, NASHVILLE, TN, 37217",36.1306049,-86.7155918,5.0,8815.0,531.0,27.0,black,female,93ef5d6182,vehicular,seatbelt violation,False,False,True,warning,,,,False,False,False,False,,seatbelt violation,TN,
624679,2010-12-22,28440.0,"CASTLEGATE CIR & CASTLEGATE DR, NASHVILLE, TN, 37217",36.0859566,-86.6133992,5.0,8929.0,535.0,19.0,black,female,06dbf4a801,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
3047304,2013-09-03,85920.0,"LONGHUNTER CT & NASHBORO GRNS, NASHVILLE, TN, 37217",36.0933587,-86.6397681,5.0,8935.0,535.0,19.0,black,male,1b55d714e1,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1688062,2014-03-28,27780.0,"SLOAN RD & WESTLAWN DR, , , 37209",36.1394225,-86.8402126,1.0,5207.0,113.0,42.0,white,female,f1c025f95c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
108597,2012-10-24,79620.0,"LITTON AVE & SCOTT AVE, NASHVILLE, TN, 37216",36.2017102,-86.7327382,2.0,1431.0,217.0,56.0,black,male,47560720c3,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1834828,2012-04-17,540.0,"4053 NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.081342,-86.728159,8.0,8501.0,831.0,51.0,white,male,224864ab3c,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2332918,2011-06-02,67200.0,"DELTA AVE & TAYLOR ST, NASHVILLE, TN, 37208",36.1766273,-86.7941868,6.0,4325.0,617.0,19.0,black,female,994cdf3d49,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,"NO BRAKE LIGHTS
"
2149757,2016-05-27,36480.0,"JAMES AVE & VERNON AVE, NASHVILLE, TN, 37209",36.1635972,-86.8691698,1.0,4659.0,115.0,56.0,white,male,0491807f2e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1836722,2013-04-17,59940.0,"MADISON ST & ROSA L PARKS BLVD, NASHVILLE, TN, 37208",36.1737891,-86.7916943,6.0,4303.0,617.0,34.0,white,male,7f2ba40c1b,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,
315771,2013-11-21,26100.0,"2223 WHITES CREEK PIKE, NASHVILLE, TN, 37207",36.20941,-86.792559,6.0,3017.0,621.0,42.0,black,female,c64917c4fe,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2557660,2011-07-22,74880.0,"DUE WEST AVE W & S GRAYCROFT AVE, MADISON, TN, 37115",36.2491867,-86.7344591,7.0,1779.0,723.0,23.0,black,male,b082420867,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2784120,2012-08-24,69300.0,"8TH AVE S & BROADWAY, NASHVILLE, TN, 37203",36.1588951,-86.7820798,4.0,4115.0,421.0,45.0,white,female,56ee11fe67,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1585294,2015-03-16,55260.0,"ASHLAND CITY HWY & BRILEY PKWY N, NASHVILLE, TN, 37218",36.2101874,-86.8728247,6.0,3247.0,625.0,18.0,white,female,19bfe40a92,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,-- IN --
827288,2014-01-07,57240.0,"HWY 45 & RIO VISTA DR, MADISON, TN, 37115",36.2629822,-86.6809558,7.0,1705.0,715.0,52.0,white,male,e4380ec764,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,EXPIRED TAGS
258098,2015-11-13,82260.0,"KINGSBURY DR & OLD HICKORY BLVD, BRENTWOOD, TN, 37027",36.0430048,-86.8423085,8.0,6301.0,833.0,51.0,white,male,e363ec0685,vehicular,moving traffic violation,True,False,False,arrest,,,,False,False,False,False,,moving traffic violation,TN,
1527219,2011-03-10,76860.0,"2ND AVE S & I 40 E, NASHVILLE, TN, 37210",36.1525133,-86.7657744,5.0,8202.0,511.0,51.0,black,male,e23b8da128,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,True,True,True,True,consent,vehicle equipment violation,TN,
410755,2013-01-14,59460.0,"W HEIMAN ST & ED TEMPLE BLVD, NASHVILLE, TN, 37209",36.1696565,-86.8213153,6.0,4503.0,613.0,45.0,black,male,2964f1658f,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1738120,2012-03-06,36960.0,"N MAIN ST & E CEDAR ST, GOODLETTSVILLE, TN, 37072",36.3230228,-86.7133517,7.0,2123.0,725.0,43.0,white,female,7586da57b1,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2364888,2012-06-25,30060.0,"DICKERSON PIKE & KINGSTON ST, NASHVILLE, TN, 37207",36.2093664,-86.7664947,2.0,1833.0,223.0,42.0,white,female,c4680d166c,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
917563,2017-04-05,75960.0,"FORREST AVE & N 14TH ST, NASHVILLE, TN, 37206",36.1780971,-86.7456252,2.0,1211.0,213.0,62.0,white,male,c14826dac9,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
685613,2011-12-04,33180.0,"EAST RIDGE DR & PACKARD DR, NASHVILLE, TN, 37211",36.0632101,-86.699225,3.0,8709.0,321.0,33.0,hispanic,female,489eea137b,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,
1326462,2016-02-11,70440.0,"MURFREESBORO PIKE & THOMPSON PL, NASHVILLE, TN, 37217",36.1267462,-86.7110172,5.0,8821.0,531.0,33.0,hispanic,male,fbdc8fe5b9,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,TL
3023883,2010-09-28,5640.0,"ARMORY DR & I 65 S, NASHVILLE, TN, 37204",36.0391614,-86.7844183,8.0,7002.0,825.0,19.0,white,female,2511466c93,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
324847,2012-11-02,84000.0,"MYATT DR & N DUPONT AVE, MADISON, TN, 37115",36.2665475,-86.6900919,7.0,1713.0,715.0,31.0,black,male,c213187829,vehicular,vehicle equipment violation,True,False,True,arrest,True,True,False,True,True,True,True,probable cause,vehicle equipment violation,TN,
2264349,2012-06-13,56280.0,"BRILEY PKWY N & MCGAVOCK PIKE, NASHVILLE, TN, 37214",36.2173097,-86.6932593,5.0,92941.0,515.0,31.0,hispanic,male,4714ced2a3,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1833523,2010-04-17,60000.0,"6535 PREMIER DR, NASHVILLE, TN, 37209",36.1434069,-86.8793173,1.0,5023.0,123.0,26.0,white,male,e60b3bdfd2,vehicular,moving traffic violation,True,False,False,arrest,True,True,False,True,True,True,True,plain view,moving traffic violation,TN,
534651,2011-12-12,54480.0,"DICKERSON PIKE & N 1ST ST, NASHVILLE, TN, 37207",36.1814271,-86.7740888,2.0,1963.0,221.0,73.0,black,female,1b56d08e5c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,"speed
"
1513028,2012-02-08,29400.0,"6049 CLOVERLAND DR, BRENTWOOD, TN, 37027",36.0305073,-86.7451117,8.0,8623.0,833.0,22.0,white,female,39c3a6436c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1049096,2017-10-17,360.0,"40TH AVE N & CHARLOTTE AVE, NASHVILLE, TN, 37209",36.1524726,-86.833841,1.0,5229.0,113.0,27.0,black,male,bc5e1f784c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2583320,2010-07-26,20400.0,"OLD HICKORY BLVD & PLANTATION DR, OLD HICKORY, TN, 37138",36.2006919,-86.621365,5.0,9739.0,523.0,30.0,white,male,63295b6591,vehicular,moving traffic violation,False,True,True,citation,,,,False,False,False,False,,moving traffic violation,TN,
1096922,2018-01-05,38580.0,"24TH AVE S & BLAKEMORE AVE, NASHVILLE, TN, 37212",36.1380267,-86.8050507,8.0,5809.0,815.0,71.0,white,male,2d4647b7a9,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
670599,2011-12-03,4620.0,"S 2ND ST & SHELBY AVE, NASHVILLE, TN, 37213",36.1648262,-86.7679775,4.0,1007.0,413.0,28.0,black,female,25b26f360e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
863054,2017-01-22,46200.0,"10TH AVE S & BRADFORD AVE, NASHVILLE, TN, 37204",36.1278616,-86.7861319,8.0,6947.0,823.0,22.0,white,female,911d123f59,vehicular,moving traffic violation,False,True,True,citation,,,,False,False,False,False,,moving traffic violation,TN,
1732333,2012-03-05,57300.0,"S 11TH ST & DEW ST, NASHVILLE, TN, 37206",36.1662628,-86.7513775,2.0,1029.0,211.0,46.0,black,female,74b3cbfc59,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1137436,2018-02-26,31680.0,"39TH AVE N & CLIFTON AVE, NASHVILLE, TN, 37209",36.1569872,-86.8327522,1.0,4531.0,111.0,29.0,hispanic,male,9e39306399,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
1338267,2014-02-12,3660.0,"FAIRLANE DR & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.062915,-86.7168323,8.0,8659.0,835.0,44.0,black,female,4ab7251c91,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2267312,2014-06-13,3240.0,"2ND AVE N & CHURCH ST, NASHVILLE, TN, 37201",36.1646044,-86.7769082,4.0,4101.0,415.0,34.0,white,male,fb75cd4829,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,WI,NO HEADLIGHTS
986330,2017-07-13,60360.0,"IRIS AVE & OLD HICKORY BLVD, OLD HICKORY, TN, 37138",36.2415147,-86.6335532,5.0,9711.0,525.0,54.0,white,male,b792441564,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,
1506151,2013-02-07,65220.0,"S GALLATIN PIKE & HARRIS ST, MADISON, TN, 37115",36.2584344,-86.7135473,7.0,1605.0,713.0,55.0,white,male,4f1d028e45,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
1165919,2018-04-06,27660.0,"MURFREESBORO PIKE & NASHBORO BLVD, NASHVILLE, TN, 37217",36.0867994,-86.6485814,5.0,8935.0,535.0,31.0,white,female,e05e99c1e2,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
487804,2013-11-09,420.0,"21ST AVE S & WEST END AVE, NASHVILLE, TN, 37203",36.1504569,-86.8011982,8.0,5715.0,815.0,22.0,white,female,ec5603edfe,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,expired tag.
1967478,2012-04-05,55800.0,"FOSTER CREIGHTON DR & THOMPSON LN, NASHVILLE, TN, 37204",36.1110234,-86.7535387,8.0,8305.0,825.0,31.0,white,male,5a96851d64,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
1543200,2011-03-01,68700.0,"I 40 W & S NEW HOPE RD, , , 37076",33.5228882,-87.6735663,5.0,9557.0,523.0,34.0,white,male,41c8075306,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
1179572,2018-04-25,25020.0,"HARDING PL & S PERIMETER PARK DR, NASHVILLE, TN, 37211",36.0868297,-86.6959226,3.0,8889.0,323.0,77.0,white,male,0bd319e4a1,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2679083,2011-08-11,67860.0,"ANDREW JACKSON PKWY & HIGHLAND VIEW DR, HERMITAGE, TN, 37076",36.206872,-86.6055664,5.0,9509.0,523.0,61.0,white,female,8ed20f511b,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1053848,2017-10-24,73380.0,"7TH AVE S & MCGAVOCK ST, NASHVILLE, TN, 37203",36.1583427,-86.7803046,4.0,4087.0,421.0,66.0,white,male,b8de2be972,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,NJ,
2105109,2014-05-02,41280.0,"ANTIOCH PIKE & BLUE HOLE RD, ANTIOCH, TN, 37013",36.0599702,-86.6721194,3.0,8859.0,325.0,36.0,black,female,d7d987fc7e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2644136,2013-07-06,30060.0,"DICKERSON PIKE & NESBITT DR, MADISON, TN, 37115",36.2776565,-86.7512038,7.0,2101.0,725.0,26.0,black,male,7962521178,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,NO HEADLIGHTS IN RAIN
2799184,2013-08-26,35880.0,"BRILEY PKWY E & GALLATIN PIKE, NASHVILLE, TN, 37216",36.2349622,-86.7283702,2.0,1592.0,225.0,59.0,white,male,d098ec755c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1704695,2015-03-30,72180.0,"ANTIOCH PIKE & CHEROKEE PL, ANTIOCH, TN, 37013",36.0721953,-86.6834435,3.0,8899.0,323.0,28.0,black,male,9667678974,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
295029,2010-11-19,67740.0,"ANNEX AVE & STARLINER DR, , TN, 37209",36.1488634,-86.8857043,1.0,4675.0,123.0,35.0,white,male,72900f0117,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,"Stopped for running stop sign @ annex/river rouge. Cited tags expired Sept. ----.
"
1270060,2018-10-03,73320.0,"DR WALTER S DAVIS BLVD & ED TEMPLE BLVD, NASHVILLE, TN, 37209",36.1738155,-86.8225908,6.0,4503.0,613.0,25.0,black,male,d7b6ccc3f6,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,
606753,2014-12-21,79020.0,"BELL RD & HICKORY HOLLOW TER, ANTIOCH, TN, 37013",36.0507399,-86.6468549,3.0,8865.0,333.0,21.0,black,female,01ba20c1e1,vehicular,vehicle equipment violation,False,True,False,citation,,,,False,False,False,False,,vehicle equipment violation,TN,
939371,2017-05-04,46800.0,"2425 ATRIUM WAY, NASHVILLE, TN, 37214",36.159089,-86.691241,5.0,9107.0,513.0,42.0,white,male,7bc663afd6,vehicular,vehicle equipment violation,False,False,True,warning,False,False,False,False,True,True,True,probable cause,vehicle equipment violation,TN,
2866082,2012-08-07,57600.0,"DONELSON PIKE & WOODBERRY DR, NASHVILLE, TN, 37214",36.1604643,-86.6643814,5.0,9401.0,517.0,51.0,black,male,a9b7a026f0,vehicular,seatbelt violation,False,False,True,warning,,,,False,False,False,False,,seatbelt violation,TN,
243013,2015-11-01,43260.0,"GALLATIN AVE & ORDWAY PL, NASHVILLE, TN, 37206",36.1806339,-86.7496847,2.0,1939.0,227.0,21.0,black,female,4de6ccf87a,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,
1003512,2017-08-07,55620.0,"NEWSOME ST & NOLENSVILLE PIKE, NASHVILLE, TN, 37211",36.1190992,-86.7493016,8.0,8343.0,825.0,21.0,white,male,3790ebbbc7,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
834739,2013-01-08,64380.0,"51ST AVE N & MICHIGAN AVE, NASHVILLE, TN, 37209",36.1587357,-86.84893,1.0,4505.0,111.0,47.0,white,male,8e6e05f1aa,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
368498,2010-11-28,46500.0,"1900 HOBSON PIKE, ANTIOCH, TN, 37013",36.0462375,-86.5987733,3.0,8927.0,335.0,39.0,white,female,d195198c56,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2754029,2011-08-21,8700.0,"DR D B TODD JR BLVD & SCOVEL ST, NASHVILLE, TN, 37208",36.170486,-86.8070435,6.0,4481.0,613.0,33.0,black,male,fb499377e5,vehicular,investigative stop,False,False,True,warning,,,,False,False,False,False,,investigative stop,TN,
2417424,2012-06-04,55260.0,"CLEVELAND ST & ELLINGTON PKWY N, NASHVILLE, TN, 37206",36.1841237,-86.7600597,2.0,1925.0,227.0,32.0,white,female,cd2deb275e,vehicular,seatbelt violation,False,False,True,warning,,,,False,False,False,False,,seatbelt violation,TN,
2940147,2015-09-16,73620.0,"DRIFTWOOD ST & HERMITAGE AVE, NASHVILLE, TN, 37210",36.1547126,-86.7584485,5.0,9005.0,511.0,47.0,white,male,1c329e8c02,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
459491,2014-01-17,60300.0,"DR D B TODD JR BLVD & JO JOHNSTON AVE, NASHVILLE, TN, 37203",36.1605319,-86.8018492,6.0,5357.0,615.0,21.0,black,female,3dc0ec0fc0,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
605507,2013-12-21,60.0,"S 10TH ST & SHELBY AVE, NASHVILLE, TN, 37206",36.1713641,-86.7523097,2.0,1125.0,213.0,23.0,black,male,7e173f3f15,vehicular,moving traffic violation,False,True,True,citation,,,,False,False,False,False,,moving traffic violation,TN,
555463,2011-12-15,56100.0,"HARDING PL & WAUFORD DR, NASHVILLE, TN, 37211",36.0809436,-86.7515964,8.0,8507.0,831.0,47.0,unknown,female,d098ec755c,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,
491900,2015-11-09,58800.0,"GALLATIN AVE & ORDWAY PL, NASHVILLE, TN, 37206",36.1806339,-86.7496847,2.0,1939.0,227.0,40.0,black,female,f1468638b6,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
85193,2014-10-21,49380.0,"I 40 E & HWY 70 S, NASHVILLE, TN, 37221",36.0818334,-86.956849,1.0,4804.0,125.0,43.0,black,male,53d89d125a,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
1314077,2012-02-10,51360.0,"ARTHUR AVE & GARFIELD ST, NASHVILLE, TN, 37208",36.1767976,-86.8002671,6.0,4327.0,617.0,64.0,black,male,b9fb8b268e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
2872952,2012-08-08,57900.0,"DODSON CHAPEL RD & OLD HICKORY BLVD, HERMITAGE, TN, 37076",36.1836817,-86.6106805,5.0,9561.0,521.0,30.0,white,female,a09fc76742,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,
2966561,2013-09-20,73620.0,"2ND AVE S & DEMONBREUN ST, NASHVILLE, TN, 37201",36.1598893,-86.7738728,4.0,4065.0,421.0,36.0,black,female,6dc6599caa,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,
