,index,raw_row_number,date,time,location,lat,lng,precinct,reporting_area,zone,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,warning_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,vehicle_registration_state,notes,raw_verbal_warning_issued,raw_written_warning_issued,raw_traffic_citation_issued,raw_misd_state_citation_issued,raw_suspect_ethnicity,raw_driver_searched,raw_passenger_searched,raw_search_consent,raw_search_arrest,raw_search_warrant,raw_search_inventory,raw_search_plain_view
580,2465617,2184558,2015-07-10,35220.0,"LESTER AVE & MURFREESBORO PIKE, NASHVILLE, TN, 37210",36.1455308,-86.7525448,3.0,8133.0,311.0,41.0,black,male,b9fb8b268e,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
581,679054,1595475,2014-01-23,60060.0,"HWY 45 & KATE ST, MADISON, TN, 37115",36.2639255,-86.7073944,7.0,1701.0,715.0,53.0,black,male,4f1d028e45,vehicular,registration,False,False,True,warning,,,,False,False,False,False,,registration,TN,,True,False,False,False,N,False,False,False,False,False,False,False
582,804590,2937,2010-01-05,59220.0,"DULING AVE & N GALLATIN PIKE, MADISON, , 37115",36.2658527,-86.7110296,,,,52.0,white,male,13c1091001,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,"TAG SHOWING EXPIRED
",True,False,False,,N,False,False,False,False,False,False,False
583,1515204,1614177,2014-02-08,48840.0,"GARFIELD ST & ROSA L PARKS BLVD, NASHVILLE, TN, 37208",36.1805571,-86.7963622,6.0,4343.0,617.0,26.0,white,male,2cbc2e0f25,vehicular,safety violation,False,False,True,warning,,,,False,False,False,False,,safety violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
584,2218925,1308607,2013-05-08,54900.0,"FANNING DR & RICHARDS RD, ANTIOCH, TN, 37013",36.068334,-86.671882,3.0,8855.0,325.0,45.0,asian/pacific islander,female,14b56e9185,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
585,2272756,907291,2012-06-14,13740.0,"3319 WEST END AVE, NASHVILLE, TN, 37212",36.1396579,-86.8178762,8.0,5817.0,815.0,30.0,white,male,bfd70feda2,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
586,1647426,1669272,2014-03-23,6420.0,"BRICK CHURCH PIKE & W TRINITY LN, NASHVILLE, TN, 37207",36.2066779,-86.7779622,6.0,3007.0,621.0,31.0,black,female,2fcd6b06aa,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
587,956532,2746248,2017-05-31,41820.0,"S 5TH ST & SHELBY AVE, NASHVILLE, TN, 37206",36.1675857,-86.7621986,2.0,1115.0,211.0,30.0,black,female,884c66a1b8,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,,False,False,N,False,False,False,False,False,False,False
588,1482544,1196973,2013-02-04,75780.0,"S 8TH ST & SHELBY AVE, NASHVILLE, TN, 37206",36.1699272,-86.7561779,2,1045.0,211,19.0,white,female,23e9d21d94,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,inoperable brake light,True,False,False,False,N,False,False,False,False,False,False,False
589,2295004,911559,2012-06-17,58680.0,"MURFREESBORO PIKE & PHILFRE CT, NASHVILLE, TN, 37217",36.1282439,-86.7129582,5.0,8817.0,531.0,21.0,asian/pacific islander,female,7e24330adb,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
590,235659,1069376,2012-11-01,81000.0,"S GALLATIN PIKE & WALTON LN, MADISON, TN, 37115",36.2388153,-86.7238106,7.0,1509.0,711.0,63.0,white,male,2bca49b49d,vehicular,vehicle equipment violation,False,False,True,warning,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
591,1660005,401109,2011-03-25,78840.0,"AVONDALE CIR & BRICK CHURCH PIKE, NASHVILLE, TN, 37207",36.2090637,-86.777949,6.0,3019.0,621.0,28.0,black,female,3dc0ec0fc0,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
592,1681355,2070402,2015-03-27,70440.0,"S 2ND ST & SHELBY AVE, NASHVILLE, TN, 37213",36.1648262,-86.7679775,4.0,1103.0,413.0,46.0,black,female,20594604e0,vehicular,vehicle equipment violation,False,True,True,citation,,,,False,False,False,False,,vehicle equipment violation,TN,,True,False,False,True,N,False,False,False,False,False,False,False
593,1709098,812785,2012-03-31,86160.0,"MCGAVOCK PIKE & MUSIC VALLEY DR, NASHVILLE, TN, 37214",36.2171299,-86.6962641,5.0,9209.0,515.0,22.0,black,male,dc95719a9d,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
594,2340899,500228,2011-06-22,62160.0,"27TH AVE N & POSTON AVE, NASHVILLE, TN, 37203",36.1466894,-86.8123886,8,5623.0,813,50.0,white,male,b164f0f78c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,,N,False,False,False,False,False,False,False
595,1585651,2057624,2015-03-16,30660.0,"EDWIN ST & LISCHEY AVE, NASHVILLE, , 37207",36.2042931,-86.7613427,,,,20.0,black,female,00443cb79c,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
596,85268,1898333,2014-10-21,10080.0,"MCNALLY DR & NOLENSVILLE PIKE, NASHVILLE, , 37211",36.0932833,-86.736203,,,,50.0,white,male,d3a71059de,vehicular,moving traffic violation,False,False,True,warning,,,,False,False,False,False,,moving traffic violation,TN,,True,False,False,False,N,False,False,False,False,False,False,False
597,735115,1186873,2013-01-27,44520.0,"W TRINITY LN & MONTICELLO DR, NASHVILLE, TN, 37207",36.2073439,-86.7839452,6.0,3009.0,621.0,19.0,black,male,6f35d16bdf,vehicular,moving traffic violation,False,True,False,citation,,,,False,False,False,False,,moving traffic violation,TN,,False,False,True,False,N,False,False,False,False,False,False,False
